# Avida Average Data
# Fri Oct 16 05:43:15 2015
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

0 196.75 887.5 0 0 0 199.75 196.75 0 1 1 0 0 0 0 0 
25 196.75 887.5 0.0374525 0 0 199.75 196.75 0 0 0 0 0.15 -0.0036733 0 0 
50 196.75 887.5 0.224486 0 0 199.75 196.75 0 0 0 0 1.075 0.11165 0 0 
75 196.75 887.5 0.224486 0 0 199.75 196.75 0 0 0 0 2.025 0.000600061 0 0 
100 196.75 887.5 0.224486 0 0 199.75 196.75 0 0 0 0 2.9 0.125729 0 0 
125 196.75 864.769 0.230301 0 0 199.808 196.808 0 0 0 0 3.61538 0.0933362 0 0 
150 196.724 925.714 0.214738 0 0 199.714 196.673 0 0 0 0 4.42857 0.196838 0 0 
175 196.682 909.808 0.218714 0 0 199.646 196.631 0 0 0 0 5.32308 0.259339 0 0 
200 196.468 893.949 0.222528 0 0 199.638 196.457 0 0 0 0 6.21014 0.317851 0 0 
225 196.484 884.081 0.225064 0 0 199.649 196.486 0 0 0 0 6.92568 0.579584 0 0 
250 196.508 867.843 0.229248 0 0 199.686 196.548 0 0 0 0 8.10952 0.843718 0 0 
275 196.445 919.812 0.215933 0 0 199.688 196.401 0 0 0 0 8.94924 1.00136 0 0 
300 196.157 903.698 0.219696 0 0 199.645 196.145 0 0.00357143 0.00357143 0 9.69464 0.952123 0 0 
325 196.078 895.731 0.221769 0 0 199.626 196.125 0 0.042042 0.024024 0 10.4174 0.971512 0 0 
350 196.053 884.558 0.224539 0 0 199.638 196.098 0 0 0 0 11.3346 0.898574 0 0 
375 195.994 869.707 0.228335 0 0 199.662 196.133 0 0.00309119 0.00309119 0 12.5487 0.900246 0 0 
400 196.459 919.692 0.216338 0 0 199.655 196.015 0 0.0326036 0.0167676 0 13.2282 0.857876 0 0 
425 197.31 902.23 0.221544 0 0 199.66 195.767 0 0.0349259 0.0230643 0 13.8695 0.886498 0 0 
450 201.229 887.901 0.23221 0 0 199.649 195.672 0 0.00222222 0.00111111 0 14.7186 0.810245 0 0 
475 209.803 880.371 0.243584 0 0 199.654 195.527 0 0.0127778 0.00888889 0 15.8033 0.955365 0 0 
500 232.14 870.64 0.278116 0 0 199.656 195.267 0 0.035 0.0161111 0 16.9822 1.15585 0 0.0868449 
525 287.425 880.008 0.346653 0 0 199.671 194.941 0 0.0122222 0.00666667 0 18.3658 1.16822 0 0.0813859 
550 437.079 916.445 0.469363 0 0 199.662 194.613 0 0.0227778 0.0127778 0 19.9911 1.18535 0 0.0946853 
575 672.201 921.378 0.724673 0 0 199.634 194.185 0 0.0216667 0.015 0 22.0289 1.07588 0 0.112561 
600 945.284 918.701 1.02426 0 0 199.607 193.712 0 0.0188889 0.0122222 0 24.2411 1.03335 0 0.137889 
625 1219.68 917.494 1.32666 0 0 199.539 193.521 0 0.0155556 0.0105556 0 26.4169 0.968458 0 0.170298 
650 1416.65 918.124 1.5436 0 0 199.505 193.329 0 0.0188889 0.0105556 0 28.2839 0.98267 0 0.205448 
675 1588.85 916.898 1.73802 0 0 199.463 193.173 0 0.0183333 0.0105556 0 29.9311 0.979034 0 0.252602 
700 1704.36 918.881 1.86227 0 0 199.452 193.146 0 0.0172222 0.01 0 31.3192 1.01138 0 0.307345 
725 1809.75 917.372 1.98599 0 0 199.443 193.24 0 0.0255556 0.0122222 0 32.6486 1.00669 0 0.362427 
750 1898.36 919.614 2.07947 0 0 199.446 193.25 0 0.0261111 0.0188889 0 33.8364 0.936492 0 0.421756 
775 1956.05 921.784 2.1309 0 0 199.453 193.182 0 0.0194444 0.0133333 0 34.915 1.00732 0 0.482055 
