# Avida population female mate preference histogram
# Fri Oct 16 05:43:15 2015
#  1: Update
#  2: Random
#  3: Highest display A
#  4: Highest display B
#  5: Highest merit

2200 545 1261 0 0 
2225 527 1288 0 0 
2250 531 1296 0 0 
2275 555 1254 0 0 
2300 570 1225 0 0 
2325 553 1251 0 0 
2350 550 1273 0 0 
2375 571 1222 0 0 
2400 559 1240 0 0 
2425 555 1247 0 0 
2450 562 1261 0 0 
2475 590 1241 0 0 
2500 607 1220 0 0 
2525 591 1213 0 0 
2550 599 1210 0 0 
2575 598 1199 0 0 
2600 592 1218 0 0 
2625 603 1203 0 0 
2650 622 1226 0 0 
2675 602 1240 0 0 
2700 602 1203 0 0 
2725 583 1209 0 0 
2750 593 1236 0 0 
2775 593 1203 0 0 
2800 619 1196 0 0 
2825 596 1210 0 0 
2850 609 1176 0 0 
2875 629 1133 0 0 
2900 626 1143 0 0 
2925 635 1169 0 0 
2950 653 1147 0 0 
2975 697 1113 0 0 
3000 721 1101 0 0 
3025 744 1072 0 0 
3050 733 1057 0 0 
3075 732 1056 0 0 
3100 755 996 0 0 
3125 761 994 0 0 
3150 766 1000 0 0 
3175 760 988 0 0 
3200 796 966 0 0 
3225 760 983 0 0 
3250 733 1008 0 0 
3275 758 1033 0 0 
3300 737 1060 0 0 
3325 763 1020 0 0 
3350 761 1022 0 0 
3375 758 1015 0 0 
3400 782 1010 0 0 
3425 764 1017 0 0 
3450 761 1037 0 0 
3475 744 1045 0 0 
3500 739 1021 0 0 
3525 740 1032 0 0 
3550 724 1064 0 0 
3575 725 1048 0 0 
3600 724 1049 0 0 
3625 718 1074 0 0 
3650 711 1075 0 0 
3675 690 1093 0 0 
3700 694 1104 0 0 
3725 697 1116 0 0 
3750 695 1110 0 0 
3775 704 1097 0 0 
3800 726 1089 0 0 
3825 725 1087 0 0 
3850 690 1107 0 0 
3875 699 1112 0 0 
3900 688 1113 0 0 
3925 681 1123 0 0 
3950 681 1117 0 0 
3975 652 1103 0 0 
4000 662 1079 0 0 
4025 669 1078 0 0 
4050 690 1097 0 0 
4075 671 1102 0 0 
4100 677 1127 0 0 
4125 677 1101 0 0 
4150 679 1092 0 0 
4175 735 1066 0 0 
4200 716 1068 0 0 
4225 753 1035 0 0 
4250 726 1052 0 0 
4275 745 1043 0 0 
4300 748 1022 0 0 
4325 745 1035 0 0 
4350 768 1035 0 0 
4375 767 1047 0 0 
4400 768 1030 0 0 
4425 772 1045 0 0 
4450 758 1060 0 0 
4475 747 1055 0 0 
4500 743 1038 0 0 
4525 782 1016 0 0 
4550 777 1036 0 0 
4575 764 1040 0 0 
4600 798 1027 0 0 
4625 778 1007 0 0 
4650 765 1028 0 0 
4675 755 1031 0 0 
4700 740 1026 0 0 
4725 778 1017 0 0 
4750 792 997 0 0 
4775 806 1002 0 0 
4800 797 985 0 0 
4825 821 974 0 0 
4850 829 964 0 0 
4875 792 974 0 0 
4900 801 975 0 0 
4925 804 976 0 0 
4950 786 968 0 0 
4975 811 993 0 0 
5000 823 962 0 0 
5025 827 951 0 0 
5050 830 952 0 0 
5075 835 981 0 0 
5100 873 952 0 0 
5125 852 985 0 0 
5150 843 963 0 0 
5175 856 959 0 0 
5200 856 932 0 0 
5225 849 950 0 0 
5250 882 907 0 0 
5275 876 922 0 0 
5300 901 901 0 0 
5325 899 905 0 0 
5350 877 918 0 0 
5375 880 919 0 0 
5400 893 940 0 0 
5425 844 943 0 0 
5450 870 925 0 0 
5475 875 969 0 0 
5500 842 989 0 0 
5525 851 982 0 0 
5550 827 1016 0 0 
5575 808 993 0 0 
5600 815 992 0 0 
5625 827 965 0 0 
5650 808 933 0 0 
5675 840 912 0 0 
5700 884 891 0 0 
5725 917 913 0 0 
5750 896 939 0 0 
5775 885 918 0 0 
5800 909 926 0 0 
5825 895 925 0 0 
5850 913 930 0 0 
5875 923 932 0 0 
5900 958 913 0 0 
5925 980 887 0 0 
5950 974 865 0 0 
5975 986 842 0 0 
6000 972 865 0 0 
6025 943 867 0 0 
6050 920 835 0 0 
6075 903 847 0 0 
6100 908 860 0 0 
6125 886 904 0 0 
6150 913 881 0 0 
6175 922 870 0 0 
6200 904 859 0 0 
6225 929 842 0 0 
6250 940 828 0 0 
6275 915 852 0 0 
6300 958 831 0 0 
6325 950 826 0 0 
6350 965 829 0 0 
6375 996 784 0 0 
6400 997 775 0 0 
6425 1027 781 0 0 
6450 996 788 0 0 
6475 1063 731 0 0 
6500 1104 703 0 0 
6525 1131 668 0 0 
6550 1133 661 0 0 
6575 1151 659 0 0 
6600 1130 682 0 0 
6625 1103 691 0 0 
6650 1110 680 0 0 
6675 1141 658 0 0 
6700 1146 669 0 0 
6725 1091 708 0 0 
6750 1091 688 0 0 
6775 1092 694 0 0 
6800 1089 718 0 0 
6825 1043 744 0 0 
6850 1038 742 0 0 
6875 1034 729 0 0 
6900 1048 726 0 0 
6925 1010 754 0 0 
6950 1011 761 0 0 
6975 1015 780 0 0 
7000 1048 792 0 0 
7025 1023 795 0 0 
7050 1065 752 0 0 
7075 1056 754 0 0 
7100 1034 782 0 0 
7125 1005 791 0 0 
7150 1012 802 0 0 
7175 1004 799 0 0 
7200 1009 814 0 0 
7225 1008 836 0 0 
7250 1004 820 0 0 
7275 997 835 0 0 
7300 1001 792 0 0 
7325 978 776 0 0 
7350 985 780 0 0 
7375 955 803 0 0 
7400 974 825 0 0 
7425 955 808 0 0 
7450 913 839 0 0 
7475 916 811 0 0 
7500 971 789 0 0 
7525 955 792 0 0 
7550 964 818 0 0 
7575 976 805 0 0 
7600 956 831 0 0 
7625 979 820 0 0 
7650 1007 809 0 0 
7675 1016 811 0 0 
7700 988 807 0 0 
7725 974 817 0 0 
7750 1001 822 0 0 
7775 997 819 0 0 
7800 946 849 0 0 
7825 984 851 0 0 
7850 955 874 0 0 
7875 977 838 0 0 
7900 960 841 0 0 
7925 922 872 0 0 
7950 896 882 0 0 
7975 896 851 0 0 
8000 907 861 0 0 
8025 888 853 0 0 
8050 899 887 0 0 
8075 895 886 0 0 
8100 889 892 0 0 
8125 913 851 0 0 
8150 913 857 0 0 
8175 885 876 0 0 
8200 917 885 0 0 
8225 933 875 0 0 
8250 914 861 0 0 
8275 948 837 0 0 
8300 920 850 0 0 
8325 932 874 0 0 
8350 936 828 0 0 
8375 901 871 0 0 
8400 941 843 0 0 
8425 951 846 0 0 
8450 953 824 0 0 
8475 970 815 0 0 
8500 977 787 0 0 
8525 1030 767 0 0 
8550 1024 792 0 0 
8575 1022 788 0 0 
8600 1035 782 0 0 
8625 1028 791 0 0 
8650 1028 771 0 0 
8675 1034 775 0 0 
8700 1028 784 0 0 
8725 1022 758 0 0 
8750 1006 776 0 0 
8775 983 789 0 0 
8800 989 794 0 0 
8825 979 793 0 0 
8850 968 826 0 0 
8875 969 850 0 0 
8900 948 865 0 0 
8925 954 867 0 0 
8950 959 867 0 0 
8975 952 862 0 0 
9000 940 866 0 0 
9025 933 851 0 0 
9050 935 876 0 0 
9075 945 858 0 0 
9100 922 883 0 0 
9125 949 862 0 0 
9150 929 864 0 0 
9175 874 882 0 0 
9200 916 855 0 0 
9225 902 883 0 0 
9250 879 908 0 0 
9275 871 909 0 0 
9300 882 907 0 0 
9325 930 879 0 0 
9350 889 905 0 0 
9375 892 915 0 0 
9400 914 902 0 0 
9425 878 937 0 0 
9450 934 905 0 0 
9475 934 865 0 0 
9500 951 837 0 0 
9525 953 813 0 0 
9550 981 842 0 0 
9575 1003 830 0 0 
9600 974 850 0 0 
9625 963 860 0 0 
9650 959 841 0 0 
9675 981 825 0 0 
9700 1010 797 0 0 
9725 1000 787 0 0 
9750 969 806 0 0 
9775 990 789 0 0 
9800 981 781 0 0 
9825 1014 789 0 0 
9850 1032 773 0 0 
9875 1065 731 0 0 
9900 1065 713 0 0 
9925 1097 701 0 0 
9950 1103 722 0 0 
9975 1114 714 0 0 
10000 1147 691 0 0 
