# Avida Average Data
# Fri Oct 16 05:25:35 2015
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

0 196.75 887.5 0 0 0 199.75 196.75 0 1 1 0 0 0 0 0 
25 196.75 887.5 0.0561787 0 0 199.75 196.75 0 0 0 0 0.225 -0.0418713 0 0 
50 196.75 887.5 0.224486 0 0 199.75 196.75 0 0 0 0 1.1 -0.130947 0 0 
75 196.75 887.5 0.224486 0 0 199.75 196.75 0 0 0 0 2.025 -0.11008 0 0 
100 196.75 887.5 0.224486 0 0 199.75 196.75 0 0 0 0 2.925 -0.358505 0 0 
125 196.741 861.963 0.231019 0 0 199.815 196.815 0 0 0 0 3.62963 -0.412204 0 0 
150 196.741 912.606 0.21806 0 0 199.723 196.681 0 0 0 0 4.45745 -0.479264 0 0 
175 196.47 902.75 0.220181 0 0 199.679 196.339 0 0 0 0 5.39286 -0.379232 0 0 
200 196.497 892.102 0.22305 0 0 199.695 196.5 0 0 0 0 6.27966 -0.443375 0 0 
225 196.521 882.406 0.225529 0 0 199.703 196.523 0 0 0 0 6.95313 -0.345121 0 0 
250 196.548 868.523 0.22915 0 0 199.746 196.614 0 0 0 0 8.17766 -0.260815 0 0 
275 196.493 907.745 0.219065 0 0 199.736 196.476 0 0 0 0 8.97421 -0.272159 0 0 
300 196.246 900.178 0.220849 0 0 199.736 196.361 0 0.00838574 0.00838574 0 9.72746 -0.100761 0 0 
325 196.13 890.726 0.223142 0 0 199.738 196.274 0 0.0405157 0.0331492 0 10.4365 -0.0205449 0 0 
350 196.168 891.285 0.222941 0 0 199.747 196.214 0 0 0 0 11.3893 -0.0080549 0 0 
375 196.202 865.329 0.229619 0 0 199.754 196.309 0 0.00351803 0 0 12.6438 0.0528562 0 0 
400 197.108 919.651 0.216055 0 0 199.733 196.118 0 0.0403826 0.0255048 0 13.3533 0.0403791 0 0 
425 198.226 894.338 0.225035 0 0 199.737 195.94 0 0.03222 0.0220039 0 13.9607 0.272924 0 0 
450 203.783 889.093 0.234657 0 0 199.753 195.844 0 0.00277778 0.00222222 0 14.7992 0.267689 0 0 
475 220.843 878.687 0.262521 0 0 199.763 195.758 0 0.015 0.0111111 0 15.9344 0.438494 0 0 
500 285.403 884.416 0.340462 0 0 199.784 195.773 0 0.0238889 0.0127778 0 17.2461 0.709316 0 0.0852513 
525 439.31 910.157 0.492505 0 0 199.801 195.622 0 0.0133333 0.00611111 0 19.0342 0.710108 0 0.0853834 
550 643.58 915.703 0.723508 0 0 199.818 195.612 0 0.0161111 0.01 0 21.1847 0.662282 0 0.100541 
575 886.26 923.789 0.985454 0 0 199.853 195.542 0 0.02 0.0122222 0 23.5358 0.770219 0 0.126542 
