# Avida population mating display data
# Fri Oct 16 05:25:35 2015
#  1: Update
#  2: Avg mating display A for mating type -1 (undefined)
#  3: Avg mating display A for mating type 0 (female)
#  4: Avg mating display A for mating type 1 (male)
#  5: Avg mating display B for mating type -1 (undefined)
#  6: Avg mating display B for mating type 0 (female)
#  7: Avg mating display B for mating type 1 (male)

0 0 0 0 0 0 0 
25 0 0 0 0 0 0 
50 0 0 0 0 0 0 
75 0 0 0 0 0 0 
100 0 0 0 0 0 0 
125 0 0 0 0 0 0 
150 0 0 0 0 0 0 
175 0 0 0 0 0 0 
200 0 0 0 0 0 0 
225 0 0 0 0 0 0 
250 0 0.010101 0.0102041 0 0 0 
275 0 0.0171429 0.0172414 0 0 0 
300 0 0.0209205 0.0210084 0 0 0 
325 0 0.0294118 0.0185185 0 0 0 
350 0 0.0267062 0.0267857 0 0 0 
375 0 0.024735 0.0369069 0 0 0 
400 0 0.0395299 0.0435244 0 0 0 
425 0 0.0434096 0.150157 0 0 0 
450 0 0.124652 0.192543 0 0 0 
475 0 0.0585586 0.0754405 0 0 0 
500 0.0833333 0.0785515 0.107083 0 0 0 
525 0.222222 0.0862164 0.130508 0 0 0 
550 0.0769231 0.105638 0.148295 0 0 0 
575 0.0625 0.126575 0.176805 0 0 0 
600 0.133333 0.115213 0.174736 0 0 0 
625 0.181818 0.19558 0.192805 0 0 0 
650 0.0833333 0.324369 0.19026 0 0 0 
675 0.0714286 0.155943 0.18379 0 0 0 
700 0.285714 0.161952 0.170608 0 0 0 
725 0.272727 0.1799 0.202026 0 0 0 
750 0.217391 0.193816 0.206682 0 0 0 
775 0.133333 0.218192 0.244841 0 0 0 
800 0 0.245856 0.283072 0 0 0 
825 0 0.242457 0.28652 0 0 0 
850 0 0.258659 0.292197 0 0 0 
875 0.4 0.254265 0.31721 0 0 0 
900 0.333333 0.27021 0.337262 0 0 0 
925 0.461538 0.265816 0.331653 0 0 0 
950 0.538462 0.307263 0.35448 0 0 0 
975 0.375 0.321292 0.383039 0 0 0 
1000 0.4 0.318723 0.415659 0 0 0 
1025 0.25 0.317033 0.600907 0 0 0 
1050 0.181818 0.347585 0.451342 0 0 0 
1075 0.176471 0.377013 0.42312 0 0 0 
1100 0.2 0.435529 0.434758 0 0 0 
1125 0.125 0.353168 0.457321 0 0 0 
1150 0.230769 0.417919 0.481006 0 0 0 
1175 0.333333 0.421849 0.539444 0 0 0 
1200 0.277778 0.471271 0.504515 0 0 0 
1225 0.166667 0.499719 0.548029 0 0 0 
1250 0.388889 0.515152 0.57442 0 0 0 
1275 0.538462 0.519978 0.559659 0 0 0 
1300 0.25 0.542967 0.588102 0 0 0 
1325 0.5 0.578804 0.629566 0 0 0 
1350 0.666667 0.597345 0.630959 0 0 0 
1375 0.6 0.637066 0.728756 0 0 0 
1400 0.333333 0.633904 0.689888 0 0 0 
1425 0.363636 0.697957 0.734533 0 0 0 
1450 0.266667 0.732584 0.751801 0 0 0 
1475 0.727273 0.754347 0.973976 0 0 0 
1500 1.3 0.78599 0.84018 0 0 0 
1525 0.75 0.786429 0.976992 0 0 0 
1550 1.1875 0.847778 1.01289 0 0 0 
1575 0.384615 0.876175 0.936445 0 0 0 
1600 0.642857 0.881319 1.30068 0 0 0 
1625 0.833333 0.910292 1.214 0 0 0 
1650 1 1.06918 1.31653 0 0 0 
1675 0.8 0.997162 1.19748 0 0 0 
1700 1.125 0.998885 1.35853 0 0 0 
1725 1.07692 1.13085 1.4517 0 0 0 
1750 1.2 1.09344 1.49386 0 0 0 
1775 1.35714 1.11185 1.35393 0 0 0 
1800 0.7 1.24033 1.41966 0 0 0 
1825 0.571429 1.24038 1.44444 0 0 0 
1850 0.166667 1.2563 1.71057 0 0 0 
1875 0.5 1.34805 1.84839 0 0 0 
1900 0.857143 1.50501 2.11699 0 0 0 
