# Avida Dominant Data
# Fri Oct 16 05:25:35 2015
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 200 0 0 20 0 0 0 0 2.22507e-308 1 200-aaaaa 
25 197 789 0.249683 0.00126743 200 200 0 20 0 0 0 0 0.249683 1 200-aaaaa 
50 197 789 0.249683 0.00126743 200 200 0 20 0 0 0 0 0.249683 1 200-aaaaa 
75 197 789 0.249683 0.00126743 200 200 0 20 0 0 0 0 0.249683 1 200-aaaaa 
100 197 789 0.249683 0.00126743 200 200 0 20 0 0 0 0 0.249683 1 200-aaaaa 
125 197 789 0.249683 0.00126743 200 200 0 24 0 0 0 0 0.249683 1 200-aaaaa 
150 197 789 0.249683 0.00126743 200 200 0 32 0 0 0 0 0.249683 1 200-aaaaa 
175 197 789 0.249683 0.00126743 200 199.993 0 36 0 0 0 0 0.249683 1 200-aaaaa 
200 197 789 0.249683 0.00126743 200 199.983 0 38 0 0 0 0 0.249683 1 200-aaaaa 
225 197 789 0.249683 0.00126743 200 199.976 0 39 0 0 0 0 0.249683 1 200-aaaaa 
250 197 789 0.249683 0.00126743 200 199.972 0 54 0 0 0 0 0.249683 1 200-aaaaa 
275 197 789 0.249683 0.00126743 200 199.97 0 74 0 0 0 0 0.249683 1 200-aaaaa 
300 197 789 0.249683 0.00126743 200 199.963 0 85 0 0 0 0 0.249683 1 200-aaaaa 
325 197 789 0.249683 0.00126743 200 199.955 0 92 3 2 0 1 0.249683 1 200-aaaaa 
350 197 789 0.249683 0.00126743 200 199.949 0 107 0 0 0 0 0.249683 1 200-aaaaa 
375 197 789 0.249683 0.00126743 200 199.948 0 153 0 0 0 0 0.249683 1 200-aaaaa 
400 197 789 0.249683 0.00126743 200 199.95 0 208 8 2 0 2 0.249683 1 200-aaaaa 
425 197 789 0.249683 0.00126743 200 199.941 0 248 7 1 0 3 0.249683 1 200-aaaaa 
450 197 789 0.249683 0.00126743 200 199.936 0 306 0 0 0 0 0.249683 1 200-aaaaa 
475 197 789 0.249683 0.00126743 200 199.927 0 236 4 0 0 0 0.249683 1 200-aaaaa 
500 197 789 0.249683 0.00126743 200 199.921 0 189 5 1 0 0 0.249683 1 200-aaaaa 
525 197 789 0.249683 0.00126743 200 199.92 0 127 3 1 0 0 0.249683 1 200-aaaaa 
550 197 789 0.249683 0.00126743 200 199.919 0 87 0 0 0 0 0.249683 1 200-aaaaa 
575 197 789 0.249683 0.00126743 200 199.919 0 58 2 0 0 0 0.249683 1 200-aaaaa 
600 197 789 0.249683 0.00126743 200 199.919 0 45 0 0 0 0 0.249683 1 200-aaaaa 
625 197 789 0.249683 0.00126743 200 199.919 0 25 0 0 0 0 0.249683 1 200-aaaaa 
650 197 789 0.249683 0.00126743 200 199.919 0 17 0 0 0 0 0.249683 1 200-aaaaa 
675 197 789 0.249683 0.00126743 200 199.919 0 9 0 0 0 0 0.249683 1 200-aaaaa 
700 197 789 0.249683 0.00126743 200 199.919 0 9 0 0 0 0 0.249683 1 200-aaaaa 
725 2574 788 3.2665 0.00126904 201 199.8 0 4 0 0 0 0 3.2665 8526 201-aaaam 
750 2574 788 3.2665 0.00126904 201 199.824 0 4 0 0 0 0 3.2665 8526 201-aaaam 
775 2574 788 3.2665 0.00126904 201 199.842 0 3 0 0 0 0 3.2665 8526 201-aaaam 
800 2574 788 3.2665 0.00126904 201 199.857 0 3 0 0 0 0 3.2665 8526 201-aaaam 
825 2431 969 2.50877 0.00103199 200 200 0 4 1 0 0 0 2.50877 20840 200-aaama 
850 1980 787 2.51588 0.00127065 201 200.25 0 4 0 0 0 0 2.51588 16411 201-aaaas 
875 1980 787 2.51588 0.00127065 201 200.25 0 5 0 0 0 0 2.51588 16411 201-aaaas 
900 1980 787 2.51588 0.00127065 201 200.294 0 3 0 0 0 0 2.51588 16411 201-aaaas 
925 2548 982 2.5947 0.00101833 200 200 0 3 0 0 0 0 2.5947 22442 200-aaamv 
950 2561 982 2.60794 0.00101833 200 200 0 3 0 0 0 0 2.60794 22609 200-aaanf 
975 1970 785 2.50955 0.00127389 200 200 0 3 1 0 0 0 2.50955 17950 200-aaani 
1000 1970 784 2.51276 0.00127551 200 200.444 0 3 0 0 0 0 2.51276 27230 200-aaank 
1025 1880 968 1.94215 0.00103306 200 200 0 3 0 0 0 0 1.94215 31105 200-aaanq 
1050 2548 978 2.60532 0.00102249 200 200 0 3 0 0 0 0 2.60532 35140 200-aaanv 
1075 2548 978 2.60532 0.00102249 200 200 0 3 0 0 0 0 2.60532 35140 200-aaanv 
1100 2548 980 2.6 0.00102041 200 200 0 3 0 0 0 0 2.6 37834 200-aaanx 
1125 2561 782 3.27494 0.00127877 200 200 0 3 0 0 0 0 3.27494 43570 200-aaaob 
1150 2535 781 3.24584 0.00128041 200 200 0 2 0 0 0 0 3.24584 33174 200-aaanp 
1175 1960 776 2.52577 0.00128866 199 198.667 0 3 0 0 0 0 2.52577 45520 199-aaack 
1200 2535 972 2.60802 0.00102881 200 199.4 0 3 0 0 0 0 2.60802 44547 200-aaaof 
1225 2548 779 3.27086 0.0012837 200 200.25 0 3 0 0 0 0 3.27086 47752 200-aaaol 
1250 2509 773 3.2458 0.00129366 199 200.667 0 3 0 0 0 0 3.2458 50295 199-aaacl 
1275 2561 781 3.27913 0.00128041 200 200 0 3 0 0 0 0 3.27913 53656 200-aaaoq 
1300 3120 773 4.03622 0.00129366 200 200 0 3 0 0 0 0 4.03622 55477 200-aaaor 
