# Avida population mating display data
# Fri Oct 16 06:01:46 2015
#  1: Update
#  2: Avg mating display A for mating type -1 (undefined)
#  3: Avg mating display A for mating type 0 (female)
#  4: Avg mating display A for mating type 1 (male)
#  5: Avg mating display B for mating type -1 (undefined)
#  6: Avg mating display B for mating type 0 (female)
#  7: Avg mating display B for mating type 1 (male)

4325 4.15385 10.6844 11.4035 0 0 0 
4350 6.3 11.0625 11.2727 0 0 0 
4375 7.5 11.3176 11.2728 0 0 0 
4400 8.08333 11.5468 11.4001 0 0 0 
4425 6.4 10.9905 11.4494 0 0 0 
4450 7.75 10.5609 11.888 0 0 0 
4475 9.09091 10.6236 11.1222 0 0 0 
4500 9.22222 11.0935 11.5348 0 0 0 
4525 8.46154 11.3717 11.6721 0 0 0 
4550 7.33333 11.0099 11.5939 0 0 0 
4575 6.36364 10.7305 11.3358 0 0 0 
4600 6.1875 11.0855 11.2001 0 0 0 
4625 10.0909 11.4586 11.9923 0 0 0 
4650 7.76923 11.6149 12.6135 0 0 0 
4675 8.14286 11.3563 12.5955 0 0 0 
4700 5.71429 11.2528 11.679 0 0 0 
4725 11.6667 11.5961 11.5669 0 0 0 
4750 9.30769 11.8329 11.7734 0 0 0 
4775 5.0625 11.2263 12.0255 0 0 0 
4800 13.4286 11.8458 12.5696 0 0 0 
4825 8.61538 11.7358 12.527 0 0 0 
4850 10.6923 11.8924 12.782 0 0 0 
4875 14.875 11.0483 13.3905 0 0 0 
4900 12 11.2433 13.2928 0 0 0 
4925 8.375 11.7634 13.8645 0 0 0 
4950 11.8889 12.0797 13.0605 0 0 0 
4975 12.5714 12.2751 12.8494 0 0 0 
5000 5.46667 11.7964 13.1516 0 0 0 
5025 10.6154 11.9343 12.7464 0 0 0 
5050 9.375 11.7054 12.2892 0 0 0 
5075 9.55556 12.0308 12.7999 0 0 0 
5100 10 12.5217 13.171 0 0 0 
5125 9.42857 13.3808 13.1308 0 0 0 
5150 10.5 13.2935 12.9526 0 0 0 
5175 11.8889 13.2733 13.4545 0 0 0 
5200 8.72727 13.6765 13.5842 0 0 0 
5225 10.8462 13.1453 13.6616 0 0 0 
5250 8.33333 13.3409 14.2469 0 0 0 
5275 18.4 13.9024 14.2609 0 0 0 
5300 16.2727 14.1595 14.0326 0 0 0 
5325 17.5625 13.7454 14.4194 0 0 0 
5350 12.65 12.6944 15.2241 0 0 0 
5375 13.6 12.9961 14.552 0 0 0 
5400 9.88 12.926 14.2418 0 0 0 
5425 14.875 12.5144 15.0742 0 0 0 
5450 9.07692 12.6467 13.9011 0 0 0 
5475 14.25 12.9868 14.035 0 0 0 
5500 9.35294 13.297 14.248 0 0 0 
5525 9.4 13.5726 14.245 0 0 0 
5550 12 13.3491 14.3017 0 0 0 
5575 14.6667 13.408 15.0299 0 0 0 
5600 12.6875 13.3108 14.7872 0 0 0 
5625 13.7059 13.5344 14.1978 0 0 0 
5650 10.8 13.5633 14.4136 0 0 0 
5675 9.77778 13.7496 14.4595 0 0 0 
5700 7.17647 14.2806 15.3247 0 0 0 
5725 12.1111 14.7557 15.3017 0 0 0 
5750 9.77778 14.663 15.2339 0 0 0 
5775 11.7 14.2073 15.1757 0 0 0 
5800 10.5833 14.179 14.3274 0 0 0 
5825 7.66667 14.5543 14.8787 0 0 0 
5850 9.8 14.2528 15.3457 0 0 0 
5875 11.25 14.6444 16.0254 0 0 0 
5900 14.7778 14.4882 16.0204 0 0 0 
5925 11 14.5758 15.9826 0 0 0 
5950 15.75 15.6183 15.6905 0 0 0 
5975 19 15.4327 15.5644 0 0 0 
6000 18.5 14.9053 16.2375 0 0 0 
6025 23.8333 14.3423 17.1127 0 0 0 
6050 39.5 14.7125 16.3126 0 0 0 
6075 28.3333 15.305 17.4737 0 0 0 
6100 14 15.8738 16.7689 0 0 0 
6125 20 16.0657 16.6263 0 0 0 
6150 12.5 16.2289 16.7632 0 0 0 
6175 14.0909 16.1139 17.8027 0 0 0 
6200 15.5 16.5604 18.0908 0 0 0 
6225 14 16.7281 17.385 0 0 0 
6250 9.8 17.0328 17.2211 0 0 0 
6275 9.22222 16.4159 18.4412 0 0 0 
6300 11.875 16.3414 18.5572 0 0 0 
6325 13.0833 16.9282 19.3242 0 0 0 
6350 15.9167 17.4744 20.3371 0 0 0 
6375 14.9 17.4308 19.9327 0 0 0 
6400 13.1 18.1045 18.8336 0 0 0 
6425 13.5714 18.5905 19.3502 0 0 0 
6450 10.95 19.1265 19.2843 0 0 0 
6475 17.4667 19.1303 19.4677 0 0 0 
6500 14 18.4662 19.3413 0 0 0 
6525 28.5455 18.3068 19.5407 0 0 0 
6550 56.25 18.7518 20.2084 0 0 0 
6575 17.5 19.0973 20.1636 0 0 0 
6600 9.44444 19.6823 20.6449 0 0 0 
6625 15.7778 20.4761 20.0828 0 0 0 
6650 15.75 20.9077 20.482 0 0 0 
6675 19.8889 21.0796 21.4124 0 0 0 
6700 58.6667 20.9016 21.3112 0 0 0 
6725 14.2222 20.8221 21.1041 0 0 0 
6750 10.375 19.4169 21.4636 0 0 0 
6775 25.25 19.5391 21.4904 0 0 0 
6800 21.8571 19.9179 22.3407 0 0 0 
6825 14.5556 20.74 22.5383 0 0 0 
6850 19 20.1877 22.9176 0 0 0 
6875 22 20.7981 23.0196 0 0 0 
6900 7 21.1385 22.8841 0 0 0 
6925 20.25 21.021 23.4034 0 0 0 
6950 13.6 21.2824 23.7492 0 0 0 
6975 20.8 21.0696 23.4379 0 0 0 
7000 10.625 21.6611 23.3987 0 0 0 
7025 14.8182 22.8983 23.9859 0 0 0 
7050 13.875 23.8683 23.2439 0 0 0 
7075 15.6364 23.6238 24.3645 0 0 0 
7100 22.1111 22.0452 24.2578 0 0 0 
7125 22.6154 22.2719 25.0779 0 0 0 
7150 15.2 22.0362 24.6724 0 0 0 
7175 19.4545 22.4054 24.6599 0 0 0 
7200 14.0769 22.9916 24.4091 0 0 0 
7225 21 23.1494 25.7292 0 0 0 
7250 17.2667 23.1638 25.6499 0 0 0 
7275 25 22.6137 25.5107 0 0 0 
7300 13.7778 23.1429 26.5349 0 0 0 
7325 10.1667 24.3227 25.5729 0 0 0 
7350 20.6667 24.6015 26.3357 0 0 0 
7375 18.5455 23.8795 25.0822 0 0 0 
7400 17.3846 23.4431 26.3735 0 0 0 
7425 13.4545 23.5595 26.9108 0 0 0 
7450 11.3 24.6176 25.2177 0 0 0 
7475 19 23.1612 25.0781 0 0 0 
7500 10.125 24.0662 24.5309 0 0 0 
7525 18.5 25.1522 25.3425 0 0 0 
7550 14.4444 25.2059 26.2544 0 0 0 
7575 17.75 25.581 27.1119 0 0 0 
7600 19.1667 24.2091 27.069 0 0 0 
7625 16.4444 25.03 27.066 0 0 0 
7650 20.7273 25.0263 26.9813 0 0 0 
7675 24 25.1455 26.8222 0 0 0 
7700 13.4 25.42 25.455 0 0 0 
7725 10.8571 25.3282 25.5777 0 0 0 
7750 15.8889 24.6016 26.0556 0 0 0 
7775 17.2667 25.4659 26.3576 0 0 0 
7800 23.1667 25.8628 27.3675 0 0 0 
7825 25.5455 26.0264 27.7396 0 0 0 
7850 22.1875 25.8243 27.7284 0 0 0 
7875 24.7857 25.4428 26.4556 0 0 0 
7900 24.0625 26.4139 26.8751 0 0 0 
7925 25 25.3368 25.7874 0 0 0 
7950 24.7143 25.9873 26.3127 0 0 0 
7975 11.8571 25.6269 26.7943 0 0 0 
8000 22 25.5355 27.3313 0 0 0 
8025 21.0909 26.0969 26.9321 0 0 0 
8050 18.5 26.0829 26.8788 0 0 0 
8075 26.5 26.8985 27.1362 0 0 0 
8100 17.6364 27.0177 27.419 0 0 0 
8125 15.3333 25.455 26.3354 0 0 0 
8150 19.1667 26.1343 27.9383 0 0 0 
8175 10.2222 26.2977 27.6177 0 0 0 
8200 17.4286 26.604 27.9647 0 0 0 
8225 23.8 26.5356 27.12 0 0 0 
8250 15.4167 26.5525 27.6803 0 0 0 
8275 31.8571 26.8808 27.9235 0 0 0 
8300 25.6 26.5546 27.5692 0 0 0 
8325 43.1429 26.8188 28.0033 0 0 0 
8350 30.5714 26.6369 27.8605 0 0 0 
8375 25.0769 27.7425 27.8425 0 0 0 
8400 20.625 28.6256 28.9846 0 0 0 
