# Avida Dominant Data
# Fri Oct 16 06:01:46 2015
#  1: Update
#  2: Average Merit of the Dominant Genotype
#  3: Average Gestation Time of the Dominant Genotype
#  4: Average Fitness of the Dominant Genotype
#  5: Repro Rate?
#  6: Size of Dominant Genotype
#  7: Copied Size of Dominant Genotype
#  8: Executed Size of Dominant Genotype
#  9: Abundance of Dominant Genotype
# 10: Number of Births
# 11: Number of Dominant Breed True?
# 12: Dominant Gene Depth
# 13: Dominant Breed In
# 14: Max Fitness?
# 15: Genotype ID of Dominant Genotype
# 16: Name of the Dominant Genotype

0 0 0 0 0 200 0 0 20 0 0 0 0 2.22507e-308 1 200-aaaaa 
25 197 789 0.249683 0.00126743 200 200 0 20 0 0 0 0 0.249683 1 200-aaaaa 
50 197 789 0.249683 0.00126743 200 200 0 20 0 0 0 0 0.249683 1 200-aaaaa 
75 197 789 0.249683 0.00126743 200 200 0 20 0 0 0 0 0.249683 1 200-aaaaa 
100 197 789 0.249683 0.00126743 200 200 0 20 1 0 0 0 0.249683 1 200-aaaaa 
125 197 789 0.249683 0.00126743 200 200 0 23 0 0 0 0 0.249683 1 200-aaaaa 
150 197 789 0.249683 0.00126743 200 200 0 32 0 0 0 0 0.249683 1 200-aaaaa 
175 197 789 0.249683 0.00126743 200 199.985 0 37 0 0 0 0 0.249683 1 200-aaaaa 
200 197 789 0.249683 0.00126743 200 199.971 0 37 0 0 0 0 0.249683 1 200-aaaaa 
225 197 789 0.249683 0.00126743 200 199.962 0 38 0 0 0 0 0.249683 1 200-aaaaa 
250 197 789 0.249683 0.00126743 200 199.951 0 44 0 0 0 0 0.249683 1 200-aaaaa 
275 197 789 0.249683 0.00126743 200 199.945 0 63 0 0 0 0 0.249683 1 200-aaaaa 
300 197 789 0.249683 0.00126743 200 199.935 0 78 0 0 0 0 0.249683 1 200-aaaaa 
325 197 789 0.249683 0.00126743 200 199.917 0 86 2 1 0 2 0.249683 1 200-aaaaa 
350 197 789 0.249683 0.00126743 200 199.904 0 96 0 0 0 0 0.249683 1 200-aaaaa 
375 197 789 0.249683 0.00126743 200 199.894 0 134 0 0 0 0 0.249683 1 200-aaaaa 
400 197 789 0.249683 0.00126743 200 199.886 0 189 7 4 0 0 0.249683 1 200-aaaaa 
425 197 789 0.249683 0.00126743 200 199.885 0 231 5 2 0 1 0.249683 1 200-aaaaa 
450 197 789 0.249683 0.00126743 200 199.876 0 291 1 0 0 1 0.249683 1 200-aaaaa 
475 197 789 0.249683 0.00126743 200 199.871 0 232 0 0 0 1 0.249683 1 200-aaaaa 
500 197 789 0.249683 0.00126743 200 199.873 0 199 12 5 0 1 0.249683 1 200-aaaaa 
525 197 789 0.249683 0.00126743 200 199.874 0 178 9 2 0 3 0.249683 1 200-aaaaa 
550 197 789 0.249683 0.00126743 200 199.873 0 140 1 0 0 0 0.249683 1 200-aaaaa 
575 197 789 0.249683 0.00126743 200 199.874 0 106 1 0 0 3 0.249683 1 200-aaaaa 
600 197 789 0.249683 0.00126743 200 199.873 0 69 1 0 0 1 0.249683 1 200-aaaaa 
625 197 789 0.249683 0.00126743 200 199.873 0 49 0 0 0 0 0.249683 1 200-aaaaa 
650 197 789 0.249683 0.00126743 200 199.872 0 32 0 0 0 0 0.249683 1 200-aaaaa 
675 197 789 0.249683 0.00126743 200 199.872 0 26 0 0 0 0 0.249683 1 200-aaaaa 
700 197 789 0.249683 0.00126743 200 199.873 0 21 0 0 0 0 0.249683 1 200-aaaaa 
725 197 789 0.249683 0.00126743 200 199.872 0 15 0 0 0 0 0.249683 1 200-aaaaa 
750 197 789 0.249683 0.00126743 200 199.873 0 8 0 0 0 0 0.249683 1 200-aaaaa 
775 197 789 0.249683 0.00126743 200 199.873 0 5 0 0 0 0 0.249683 1 200-aaaaa 
800 197 789 0.249683 0.00126743 200 199.873 0 4 0 0 0 0 0.249683 1 200-aaaaa 
825 1960 783 2.50319 0.00127714 200 199.667 0 3 0 0 0 0 2.50319 15874 200-aaals 
850 2561 777 3.29601 0.001287 200 200 0 3 0 0 0 0 3.29601 21876 200-aaalt 
875 2561 777 3.29601 0.001287 200 200 0 3 0 0 0 0 3.29601 21876 200-aaalt 
900 2561 777 3.29601 0.001287 200 200.067 0 3 0 0 0 0 3.29601 21876 200-aaalt 
925 1970 980 2.0102 0.00102041 200 200 0 3 0 0 0 0 2.0102 27014 200-aaama 
950 1970 781 2.52241 0.00128041 200 200 0 3 0 0 0 0 2.52241 21361 200-aaamd 
975 2535 975 2.6 0.00102564 200 199.4 0 4 0 0 0 0 2.6 29365 200-aaamg 
1000 1940 771 2.51621 0.00129702 199 199.4 0 3 0 0 0 0 2.51621 30344 199-aaado 
1025 1970 979 2.01226 0.00102145 200 200 0 4 0 0 0 0 2.01226 28249 200-aaami 
1050 2522 771 3.27108 0.00129702 198 199.667 0 3 0 0 0 0 3.27108 28257 198-aaaaf 
1075 2561 976 2.62398 0.00102459 200 200.667 0 3 0 0 0 0 2.62398 37640 200-aaaml 
1100 2561 976 2.62398 0.00102459 200 200.5 0 3 0 0 0 0 2.62398 37640 200-aaaml 
1125 2574 787 3.27065 0.00127065 202 200 0 3 0 0 0 0 3.27065 38792 202-aaaac 
1150 2561 778 3.29177 0.00128535 200 200 0 3 0 0 0 0 3.29177 36545 200-aaamn 
1175 1970 974 2.02259 0.00102669 200 200 0 3 0 0 0 0 2.02259 38971 200-aaamu 
1200 1910 973 1.963 0.00102775 200 200 0 3 0 0 0 0 1.963 40250 200-aaamx 
1225 1910 973 1.963 0.00102775 200 200 0 2 0 0 0 0 1.963 40250 200-aaamx 
1250 2548 775 3.28774 0.00129032 200 200 0 3 0 0 0 0 3.28774 50238 200-aaamz 
1275 3136 972 3.22634 0.00102881 200 200 0 3 0 0 0 0 3.22634 42302 200-aaanc 
1300 2522 771 3.27108 0.00129702 199 200 0 2 0 0 0 0 3.27108 50266 199-aaadw 
