# Avida Average Data
# Fri Oct 16 05:04:26 2015
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

0 196.75 887.5 0 0 0 199.75 196.75 0 1 1 0 0 0 0 0 
25 196.75 887.5 0.0624208 0 0 199.75 196.75 0 0 0 0 0.25 0.0287519 0 0 
50 196.738 892.095 0.223282 0 0 199.714 196.714 0 0 0 0 1.02381 0.213776 0 0 
75 196.738 887.452 0.224489 0 0 199.714 196.738 0 0 0 0 2.02381 0.0960705 0 0 
100 196.727 882.977 0.225634 0 0 199.727 196.75 0 0.0454545 0 0 3.06818 0.064155 0 0 
125 196.705 865.463 0.230076 0 0 199.778 196.759 0 0 0 0 3.66667 0.0925012 0 0 
150 196.714 913.469 0.217801 0 0 199.673 196.643 0 0 0 0 4.41837 0.0870561 0 0 
175 196.495 913.095 0.21802 0 0 199.667 196.46 0 0 0 0 5.30952 0.00163762 0 0 
200 196.514 897.121 0.221982 0 0 199.682 196.5 0 0 0 0 6.18939 0.123953 0 0 
225 196.518 892.118 0.223238 0 0 199.681 196.507 0 0.0138889 0 0 6.79167 0.325991 0 0 
250 196.405 873.882 0.227776 0 0 199.706 196.422 0 0 0 0 8.05687 0.404964 0 0 
275 196.422 898.539 0.221411 0 0 199.737 196.402 0 0.00536193 0.00536193 0 8.91421 0.486101 0 0 
300 196.306 906.111 0.219468 0 0 199.744 196.397 0 0.00376648 0 0 9.63089 0.455092 0 0 
325 196.3 896.542 0.221784 0 0 199.737 196.339 0 0.0633914 0.0380349 0 10.271 0.486818 0 0 
350 196.24 884.926 0.224684 0 0 199.743 196.296 0 0 0 0 11.2672 0.663799 0 0 
375 196.195 866.835 0.229375 0 0 199.74 196.272 0 0.00442478 0.00147493 0 12.4528 0.785364 0 0 
400 196.575 919.629 0.216032 0 0 199.732 196.067 0 0.03156 0.0162308 0 13.1682 0.742592 0 0 
425 198.143 902.305 0.223251 0 0 199.745 196.015 0 0.0441516 0.0250412 0 13.7176 0.756494 0 0 
450 201.941 899.513 0.229769 0 0 199.749 195.991 0 0.00222222 0.00222222 0 14.5692 0.763541 0 0 
475 205.99 885.054 0.239853 0 0 199.745 195.965 0 0.0211111 0.0138889 0 15.6133 0.866964 0 0 
500 212.284 872.554 0.25081 0 0 199.734 195.926 0 0.0338889 0.0211111 0 16.7314 0.818185 0 0.086552 
525 231.933 886.774 0.271063 0 0 199.737 195.795 0 0.0233333 0.0138889 0 17.7256 0.861781 0 0.0795939 
550 281.726 931.586 0.300954 0 0 199.713 195.707 0 0.02 0.0111111 0 19.1108 0.941726 0 0.0895989 
575 382.178 928.045 0.412972 0 0 199.748 195.62 0 0.0177778 0.01 0 20.7794 0.969521 0 0.098272 
600 568.381 933.452 0.573983 0 0 199.766 195.63 0 0.0211111 0.0122222 0 22.5225 1.01623 0 0.115548 
625 757.557 932.693 0.781687 0 0 199.79 195.598 0 0.0188889 0.00888889 0 24.4894 1.11589 0 0.13222 
650 956.66 935.852 1.00592 0 0 199.809 195.481 0 0.0194444 0.0122222 0 26.4819 1.12096 0 0.151133 
675 1124.92 935.702 1.18734 0 0 199.818 195.506 0 0.0133333 0.00666667 0 28.2853 1.07015 0 0.180381 
700 1294.19 934.848 1.36561 0 0 199.815 195.471 0 0.0188889 0.0138889 0 29.9878 0.867998 0 0.218794 
725 1446.99 936.622 1.53059 0 0 199.84 195.414 0 0.0172222 0.0133333 0 31.5419 0.999828 0 0.262589 
750 1545.86 934.516 1.65097 0 0 199.822 195.367 0 0.0216667 0.0144444 0 32.9208 0.873818 0 0.30649 
775 1635.27 934.715 1.74789 0 0 199.798 195.195 0 0.02 0.0105556 0 34.0703 0.989596 0 0.351674 
