# Avida Average Data
# Fri Oct 16 06:18:44 2015
#  1: Update
#  2: Merit
#  3: Gestation Time
#  4: Fitness
#  5: Repro Rate?
#  6: (deprecated) Size
#  7: Copied Size
#  8: Executed Size
#  9: (deprecated) Abundance
# 10: Proportion of organisms that gave birth in this update
# 11: Proportion of Breed True Organisms
# 12: (deprecated) Genotype Depth
# 13: Generation
# 14: Neutral Metric
# 15: Lineage Label
# 16: True Replication Rate (based on births/update, time-averaged)

0 196.75 887.5 0 0 0 199.75 196.75 0 1 1 0 0 0 0 0 
25 196.75 887.5 0.0374525 0 0 199.75 196.75 0 0 0 0 0.15 0.00904387 0 0 
50 196.75 887.5 0.224486 0 0 199.75 196.75 0 0 0 0 1.025 0.101427 0 0 
75 196.75 887.5 0.224486 0 0 199.75 196.75 0 0 0 0 2.05 -0.166442 0 0 
100 196.75 887.5 0.224486 0 0 199.75 196.75 0 0 0 0 2.95 -0.174993 0 0 
125 196.78 867.8 0.229526 0 0 199.8 196.8 0 0 0 0 3.6 -0.182269 0 0 
150 196.766 933.745 0.212706 0 0 199.681 196.67 0 0 0 0 4.3617 -0.547248 0 0 
175 196.728 906.342 0.219635 0 0 199.649 196.667 0 0 0 0 5.28947 -0.543036 0 0 
200 196.712 893.932 0.222791 0 0 199.61 196.686 0 0 0 0 6.14407 -0.695008 0 0 
225 196.733 884.308 0.225269 0 0 199.646 196.723 0 0 0 0 6.8 -0.644491 0 0 
250 196.756 864.553 0.23034 0 0 199.75 196.784 0 0 0 0 8.02404 -0.517236 0 0 
275 196.703 914.608 0.217497 0 0 199.692 196.627 0 0 0 0 8.82353 -0.579776 0 0 
300 196.64 906.796 0.219451 0 0 199.658 196.569 0 0.00416667 0.00416667 0 9.56875 -0.944595 0 0 
325 196.526 891.627 0.223165 0 0 199.644 196.458 0 0.0265152 0.0189394 0 10.197 -0.987907 0 0 
350 196.468 887.459 0.224141 0 0 199.681 196.387 0 0 0 0 11.242 -0.969434 0 0 
375 196.456 866.196 0.229602 0 0 199.744 196.41 0 0.00910747 0.00364299 0 12.4973 -0.971818 0 0 
400 196.34 918.739 0.216062 0 0 199.693 196.207 0 0.0326209 0.0179978 0 13.1344 -1.12074 0 0 
425 196.552 900.51 0.221008 0 0 199.678 196.216 0 0.0339721 0.0130662 0 13.6847 -1.25999 0 0 
450 197.421 895.387 0.224092 0 0 199.695 196.067 0 0 0 0 14.4765 -1.39469 0 0 
475 204.913 884.967 0.235504 0 0 199.701 196.05 0 0.00888889 0.00777778 0 15.4828 -1.52427 0 0 
500 291.557 891.297 0.359352 0 0 199.718 195.978 0 0.0277778 0.0161111 0 16.5378 -1.84055 0 0.0815029 
525 463.427 922.763 0.39108 0 0 199.745 195.996 0 0.00666667 0.00333333 0 17.5036 -1.89439 0 0.0782279 
550 573.261 936.346 0.471135 0 0 199.755 195.935 0 0.00722222 0.00611111 0 18.2614 -1.9278 0 0.0836452 
575 722.112 958.645 0.5188 0 0 199.757 195.869 0 0.0127778 0.00888889 0 19.0644 -2.00706 0 0.0966815 
600 849.375 979.527 0.607817 0 0 199.762 195.919 0 0.00944444 0.00555556 0 19.8808 -2.10371 0 0.112138 
625 961.916 992.574 0.693951 0 0 199.777 195.984 0 0.00888889 0.00444444 0 20.7619 -2.21678 0 0.123971 
650 1040.65 1003.54 0.777371 0 0 199.808 195.96 0 0.00666667 0.00388889 0 21.7 -2.25009 0 0.130636 
675 1103.23 1010.03 0.840067 0 0 199.821 195.978 0 0.00888889 0.00666667 0 22.9058 -2.29048 0 0.14202 
700 1168.02 1014.99 0.898899 0 0 199.836 195.938 0 0.00611111 0.00222222 0 24.0394 -2.45957 0 0.157151 
725 1220.29 1017.13 0.919456 0 0 199.856 195.93 0 0.00555556 0.00277778 0 25.2158 -2.68152 0 0.175505 
750 1292.34 1022.69 0.986333 0 0 199.858 195.894 0 0.01 0.00722222 0 26.2325 -2.73238 0 0.189118 
775 1349.12 1024.06 1.02559 0 0 199.881 195.886 0 0.0111111 0.00555556 0 27.3161 -2.81687 0 0.205253 
800 1396.07 1025.84 1.07095 0 0 199.87 195.935 0 0.0116667 0.00555556 0 28.37 -2.84306 0 0.225695 
825 1443.16 1026.73 1.12932 0 0 199.892 195.936 0 0.0127778 0.00666667 0 29.4789 -2.95922 0 0.250194 
850 1495.21 1026.84 1.18386 0 0 199.902 196.018 0 0.0116667 0.00666667 0 30.6578 -2.98822 0 0.274721 
875 1537.99 1026.83 1.2288 0 0 199.916 195.976 0 0.0116667 0.00666667 0 31.8242 -2.9479 0 0.299695 
900 1561.15 1025.91 1.25781 0 0 199.924 195.856 0 0.00777778 0.00388889 0 32.8253 -2.82797 0 0.324395 
925 1599.01 1024.69 1.29902 0 0 199.923 195.855 0 0.0155556 0.00888889 0 33.8175 -2.8027 0 0.354823 
950 1623.52 1021.48 1.31732 0 0 199.932 195.847 0 0.0211111 0.0144444 0 34.9453 -2.88971 0 0.387526 
975 1667.25 1020.83 1.38223 0 0 199.918 195.823 0 0.0133333 0.00666667 0 35.9317 -2.64319 0 0.420273 
1000 1709.65 1019.86 1.43416 0 0 199.911 195.79 0 0.0161111 0.00888889 0 36.8825 -2.77923 0 0.453701 
1025 1741.7 1018.07 1.48401 0 0 199.914 195.764 0 0.0144444 0.00944444 0 37.8333 -2.88871 0 0.48643 
1050 1775.16 1013.97 1.54356 0 0 199.917 195.805 0 0.0161111 0.0105556 0 38.9367 -2.94421 0 0.528162 
1075 1826.11 1011.68 1.61831 0 0 199.92 195.751 0 0.0161111 0.0105556 0 39.885 -2.86999 0 0.562026 
1100 1877.08 1008.49 1.68183 0 0 199.926 195.659 0 0.0194444 0.0122222 0 40.8969 -2.98498 0 0.596003 
1125 1893.82 1005.03 1.70966 0 0 199.924 195.538 0 0.0183384 0.0122256 0 41.913 -3.15205 0 0.634149 
1150 1920.57 1002.3 1.76094 0 0 199.901 195.354 0 0.0144444 0.00944444 0 42.7839 -3.0195 0 0.673217 
1175 1950.18 998.136 1.81664 0 0 199.91 195.331 0 0.0161111 0.00666667 0 43.8661 -2.91795 0 0.71434 
1200 1997.51 994.046 1.88548 0 0 199.908 195.269 0 0.015 0.0105556 0 45.0178 -3.0419 0 0.756769 
1225 2019.97 991.116 1.92642 0 0 199.925 195.276 0 0.0127778 0.00666667 0 45.9069 -2.90586 0 0.797167 
1250 2044.32 985.66 1.97888 0 0 199.926 195.164 0 0.0177778 0.0127778 0 46.8903 -2.78382 0 0.836904 
