# Avida population mating display data
# Fri Oct 16 06:18:44 2015
#  1: Update
#  2: Avg mating display A for mating type -1 (undefined)
#  3: Avg mating display A for mating type 0 (female)
#  4: Avg mating display A for mating type 1 (male)
#  5: Avg mating display B for mating type -1 (undefined)
#  6: Avg mating display B for mating type 0 (female)
#  7: Avg mating display B for mating type 1 (male)

0 0 0 0 0 0 0 
25 0 0 0 0 0 0 
50 0 0 0 0 0 0 
75 0 0 0 0 0 0 
100 0 0 0 0 0 0 
125 0 0 0 0 0 0 
150 0 0.0212766 0 0 0 0 
175 0 0.0350877 0.0175439 0 0 0 
200 0 0.0338983 0.0169492 0 0 0 
225 0 0.0307692 0.0307692 0 0 0 
250 0 0.0480769 0.0288462 0 0 0 
275 0 0.0670391 0.0224719 0 0 0 
300 0 0.0625 0.025 0 0 0 
325 0 0.0874525 0.030303 0 0 0 
350 0 0.0917431 0.0306748 0 0 0 
375 0 0.0930657 0.0364299 0 0 0 
400 0 0.358512 0.0496054 0 0 0 
425 0 0.528384 0.0716783 0 0 0 
450 0 0.577181 0.131418 0 0 0 
475 0 0.667402 0.109989 0 0 0 
500 0 0.824474 0.151091 0 0 0 
525 0 0.195882 0.215316 0 0 0 
550 0.8 0.264657 0.330931 0 0 0 
575 0.777778 0.32133 0.37346 0 0 0 
600 0.8 0.406817 0.497185 0 0 0 
625 0.166667 0.475193 0.616854 0 0 0 
650 0.5 0.524202 0.739302 0 0 0 
675 0.727273 0.629139 0.849184 0 0 0 
700 1.38462 0.720994 0.965672 0 0 0 
725 2.6 0.811602 1.1382 0 0 0 
750 4.81818 0.923719 1.34244 0 0 0 
775 1.72727 1.00391 1.56833 0 0 0 
800 1.8 1.14182 1.71762 0 0 0 
825 1.2 1.29379 1.90571 0 0 0 
850 1.55556 1.37713 2.17607 0 0 0 
875 1.7 1.51228 2.04894 0 0 0 
900 2.81818 1.67843 2.16047 0 0 0 
925 3.83333 1.79857 2.308 0 0 0 
950 2.35714 1.87608 2.43096 0 0 0 
975 1.9375 1.97366 2.67537 0 0 0 
1000 2.27778 2.07414 3.113 0 0 0 
1025 1.84615 2.22918 3.25943 0 0 0 
1050 1.85714 2.26591 3.22267 0 0 0 
1075 1.42857 2.58662 2.97162 0 0 0 
1100 1.85714 2.88736 3.07475 0 0 0 
1125 4.07143 2.61153 3.14825 0 0 0 
1150 31.75 2.73961 3.22449 0 0 0 
1175 4.25 2.86907 3.24787 0 0 0 
1200 1.88889 3.03111 3.32719 0 0 0 
1225 2.25 3.03731 3.43555 0 0 0 
1250 2.1875 3.05316 3.49972 0 0 0 
1275 2.61538 3.17201 3.59696 0 0 0 
1300 1.88889 3.14286 3.59347 0 0 0 
1325 3.44444 3.24094 3.73192 0 0 0 
1350 3 3.28168 3.88671 0 0 0 
1375 3.75 3.41315 3.95872 0 0 0 
1400 1.66667 3.53816 4.13117 0 0 0 
1425 2 3.84602 4.08246 0 0 0 
1450 2.75 3.79647 4.27825 0 0 0 
1475 2.63636 3.8325 4.04743 0 0 0 
1500 3.92308 3.73468 4.0531 0 0 0 
1525 3.22222 3.83258 4.11154 0 0 0 
1550 4.66667 4.05725 4.24539 0 0 0 
1575 4.6875 4.02685 4.25445 0 0 0 
1600 3.05556 4.14497 4.34888 0 0 0 
1625 3.23077 4.1891 4.40088 0 0 0 
1650 3.23529 4.49659 4.44877 0 0 0 
1675 6 4.64531 4.51295 0 0 0 
1700 4.2 4.81475 4.62183 0 0 0 
1725 4.5 4.60045 4.83379 0 0 0 
1750 4.5 4.70233 4.91377 0 0 0 
1775 3.57143 4.79967 4.92595 0 0 0 
1800 2.72727 4.8069 4.97266 0 0 0 
1825 4 4.85897 5.08722 0 0 0 
1850 4 5.07909 5.32197 0 0 0 
1875 5.75 5.08567 5.50884 0 0 0 
1900 5.42857 5.4557 5.78679 0 0 0 
